Name,Type,Price,Neighborhood,Address,Latitude,Longitude,Bedrooms,Bathrooms,Sq. Footage,Rent Period,Laundry,Parking,Link to Listing
"11/1- Large 2BR w sunroom! On buslines nr CMU,Pitt,Chatham, UPMC! - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,600 ",Pittsburgh,"Northumberland, Pittsburgh, PA 15217",40.442468,-79.917073,2,1,1072,monthly,w/d hookups,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-large-2br-sunroom-on/7781734752.html
"3 Bed, 1 Bath House - apts/housing for rent - apartment rent - craigslist",House,"$1,750 ",Pittsburgh,"Republic, Pittsburgh, PA 15211",40.440969,-80.024576,3,1,N/A,monthly,w/d in unit,attached garage,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bed-bath-house/7790191142.html
This large 1 bedroom is calling your name!! - apts/housing for rent - apartment rent - craigslist,Apartment,$825 ,Glenshaw,"190 Sycamore Drive, Pittsburgh, PA 15235",40.538694,-79.993802,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/glenshaw-this-large-bedroom-is-calling/7790196289.html
You’re going to LOVE Oak Manor! - apts/housing for rent - apartment rent - craigslist,Apartment,$759 ,Pittsburgh,"Twin Oaks Drive, Pittsburgh, PA 15235",40.4598,-79.8224,1,1,N/A,monthly,laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-youre-going-to-love-oak-manor/7790196142.html
COME HOME TODAY!! 3 Bedroom Townhouse Available NOW! - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,275 ",Pittsburgh,"Stotler Road, Pittsburgh, PA 15235",40.4598,-79.8224,3,1,1200,monthly,w/d hookups,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-come-home-today-bedroom/7790195931.html
This is it!! No More Searching!!!! - apts/housing for rent - apartment rent - craigslist,Apartment,$759 ,Pittsburgh,"Park Manor Place, Pittsburgh, PA 15235",40.4598,-79.8224,1,1,N/A,monthly,laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-this-is-it-no-more-searching/7790195710.html
I promise you'll love it here!!! - apts/housing for rent - apartment rent - craigslist,Apartment,$825 ,Homestead,"190 Sycamore Drive, Pittsburgh, PA 15235",40.388453,-79.902407,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/homestead-promise-youll-love-it-here/7790195509.html
"Carpeting, Balcony, 1/BD 1/BA - apts/housing for rent - apartment rent - craigslist",Apartment,$959 ,Carnegie,"1 3rd Ave, Carnegie, PA 15106",40.405333,-80.088281,1,1,557,monthly,laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/carnegie-carpeting-balcony-bd-ba/7789577549.html
"In-Residence Laundry, Dog Wash, Rooftop Dog Park - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,437 ",Pittsburgh,"434 Fifth Ave, Pittsburgh, PA 15219",40.439484,-79.998334,N/A,1,525,monthly,laundry in bldg,attached garage,https://pittsburgh.craigslist.org/apa/d/pittsburgh-in-residence-laundry-dog/7790193726.html
"1 Bed, 1 Bath Apartment - apts/housing for rent - apartment rent - craigslist",Apartment,$925 ,Pittsburgh,"Main, Sharpsburg, PA 15215",40.493678,-79.91605,1,1,N/A,monthly,no laundry on site,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bed-bath-apartment/7790193639.html
"2 Bed, 1 Bath house - apts/housing for rent - apartment rent - craigslist",House,"$1,295 ",Pittsburgh,"Saline, Pittsburgh, PA 15207",40.429702,-79.939739,2,1,N/A,monthly,w/d hookups,detached garage,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bed-bath-house/7786111968.html
"3 Bed, 1 Bath House - apts/housing for rent - apartment rent - craigslist",House,"$1,195 ",Pittsburgh,"Kirk, Pittsburgh, PA 15227",40.385369,-79.978074,3,1,N/A,monthly,w/d in unit,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bed-bath-house/7786111161.html
"3 Bed, 1 Bath Apartment - apts/housing for rent - apartment rent - craigslist",Apartment,$995 ,Pitcairn,"2ns, Pitcairn, PA 15140",40.4048,-79.777,3,1,N/A,monthly,no laundry on site,street parking,https://pittsburgh.craigslist.org/apa/d/pitcairn-bed-bath-apartment/7786113129.html
"3 Bed, 1 Bath House - apts/housing for rent - apartment rent - craigslist",House,"$1,195 ",Pittsburgh,"Harvard, Pittsburgh, PA 15235",40.4598,-79.8224,3,1,N/A,monthly,w/d hookups,attached garage,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bed-bath-house/7786113796.html
"Home is our favorite four-letter word, come HOME today! - apts/housing for rent - apartment rent - craigslist",House,"$1,275 ",Pittsburgh,"Bale Drive, Pittsburgh, PA 15235",40.464996,-79.805398,3,1,1200,monthly,w/d hookups,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-home-is-our-favorite-four/7790187603.html
These Townhomes are just what YOU NEED!😍 - apts/housing for rent - apartment rent - craigslist,Apartment,$999 ,Oakmont,"Relative Dr., Pittsburgh, PA 15147",40.512896,-79.803191,2,1,N/A,monthly,w/d hookups,off-street parking,https://pittsburgh.craigslist.org/apa/d/oakmont-these-townhomes-are-just-what/7790187304.html
Garage Parking🚗...Washer/Dryer Hook ups👗....Pet Friendly😻 - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,275 ",Oakmont,"Relative Drive, Pittsburgh, PA 15147",40.512896,-79.803191,3,1,1200,monthly,w/d hookups,attached garage,https://pittsburgh.craigslist.org/apa/d/oakmont-garage-parkingwasher-dryer-hook/7790187092.html
Conveniently located right off of Saltsburg Road🚗👀☎ - apts/housing for rent - apartment rent - craigslist,Apartment,$759 ,Pittsburgh,"Oak Manor Place, Pittsburgh, PA 15235",40.479168,-79.789669,1,1,N/A,monthly,laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-conveniently-located-right/7790186758.html
Want Hardwood Floors? We Got Them! - apts/housing for rent - apartment rent - craigslist,House,$999 ,Verona,"Relative Dr., Verona, PA 15147",40.4927,-79.8345,2,1,N/A,monthly,w/d hookups,street parking,https://pittsburgh.craigslist.org/apa/d/verona-want-hardwood-floors-we-got-them/7790186446.html
Spacious Fully Furnished Apartment - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,195 ",Coraopolis,"Forest Green, Moon Township, PA, PA 15108",40.5,-80.1996,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/coraopolis-spacious-fully-furnished/7785500897.html
"in Pittsburgh PA, 1/bd 1/ba, On-Site Laundry Facility - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,145 ",Pittsburgh,"7 Dorchester Drive, Pittsburgh, PA 15241",40.3323,-80.081,1,1,640,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-in-pittsburgh-pa-bd-ba-on/7789018642.html
4 Bedroom House (Section 8 OK) - apts/housing for rent - apartment rent - craigslist,House,"$1,800 ",Pittsburgh,"N Fairmount St, Pittsburgh, PA 15206",40.466553,-79.93118,4,1,N/A,monthly,w/d hookups,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bedroom-house-section-ok/7789276485.html
FLAG HUNTINGDON VILLAGE - apts/housing for rent - apartment rent - craigslist,Apartment,$100 ,Hunker,N/A,40.2149,-79.5824,N/A,1,N/A,monthly,no laundry on site,no parking,https://pittsburgh.craigslist.org/apa/d/hunker-flag-huntingdon-village/7787795588.html
PLEASE FLAG! - apts/housing for rent - apartment rent - craigslist,Apartment,$1 ,Hunker,N/A,40.2149,-79.5824,N/A,1,N/A,monthly,no laundry on site,no parking,https://pittsburgh.craigslist.org/apa/d/hunker-please-flag/7783362107.html
4 Bedroom Apt on St James in Oakland $2600 - apts/housing for rent - apartment rent - craigslist,Apartment,"$2,600 ",Pittsburgh,"3462 St James Pl, 15213, PA 15213",40.444,-79.9552,4,1,N/A,monthly,no laundry on site,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bedroom-apt-on-st-james-in/7790163382.html
Move Into Your New Home🏠Call ☎️For a Tour TODAY!!!! - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,175 ",Pittsburgh,"103 McKnight Circle, Pittsburgh, PA 15237",40.539153,-80.012155,1,1,850,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-move-into-your-new-homecall/7790177008.html
👀 these Townhomes! Available NOW! - apts/housing for rent - apartment rent - craigslist,House,"$1,275 ",Oakmont,"Relative Dr, Verona, PA 15147",40.512896,-79.803191,3,1,1300,monthly,w/d hookups,street parking,https://pittsburgh.craigslist.org/apa/d/oakmont-these-townhomes-available-now/7790175759.html
Housing - apts/housing for rent - apartment rent - craigslist,Apartment,$650 ,Pittsburgh,"Lilac street, Pittsburgh, PA 15217",40.423069,-79.927373,1,N/A,N/A,monthly,w/d in unit,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-housing/7785174872.html
What a Find! 3 Bedrooms at this Price...Call for a TOUR!!!! - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,275 ",Oakmont,"Relative Dr., Verona, PA 15147",40.512896,-79.803191,3,1,1300,monthly,w/d hookups,attached garage,https://pittsburgh.craigslist.org/apa/d/oakmont-what-find-bedrooms-at-this/7790175575.html
You'll love it here at Park Manor! - apts/housing for rent - apartment rent - craigslist,Apartment,$759 ,Pittsburgh,"Park Manor Place, Pittsburgh, PA 15235",40.4598,-79.8224,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-youll-love-it-here-at-park/7790175369.html
CAT😻 Welcome...people too!!! - apts/housing for rent - apartment rent - craigslist,Apartment,$759 ,Pittsburgh,"Oak Manor Place, Pittsburgh, PA 15235",40.479168,-79.789669,1,1,N/A,monthly,laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-cat-welcomepeople-too/7790175215.html
"Rent a 1 bed, 1 bath in lovely, quiet Indiana community! - apts/housing for rent - apartment rent - craigslist",Apartment,$630 ,Indiana,"1935 Merry Pl, Indiana, PA 15701",40.612489,-79.180604,1,1,580,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/indiana-rent-1-bed-bath-in-lovely-quiet/7788450713.html
MOVE INTO SYCAMORE TODAY!!! - apts/housing for rent - apartment rent - craigslist,Apartment,$825 ,Glenshaw,"190 Sycamore Drive, Pittsburgh, PA 15235",40.538694,-79.993802,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/glenshaw-move-into-sycamore-today/7790175018.html
Great Location Office space for Rent in the Heart of Dormont - apts/housing for rent - apartment rent - craigslist,Apartment,$650 ,Pittsburgh,"Illinois, Pittsburgh, PA 15216",40.388569,-80.030675,N/A,1,450,monthly,laundry in bldg,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-great-location-office-space/7790163497.html
4 bedroom apt on St James - apts/housing for rent - apartment rent - craigslist,Apartment,"$2,800 ",Pittsburgh,N/A,40.444,-79.9552,4,1,N/A,monthly,laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bedroom-apt-on-st-james/7790165628.html
ALL UTILITIES INCLUDED- 1 bedroom apartment - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,445 ",Pittsburgh,"1500 Park Ln, Pittsburgh, PA 15275",40.455975,-80.188683,1,1,502,monthly,w/d in unit,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-all-utilities-included/7789569965.html
1 Bedroom Shadyside - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,050 ",Pittsburgh,"200 Stratford Avenue, Pittsburgh, PA 15206",40.4001,-80.0161,1,1,533,monthly,laundry in bldg,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bedroom-shadyside/7788189813.html
"Lounge, 24/7 Concierge, Package Room - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,965 ",Pittsburgh,"434 Fifth Ave, Pittsburgh, PA 15219",40.439484,-79.998334,1,1,752,monthly,laundry in bldg,attached garage,https://pittsburgh.craigslist.org/apa/d/pittsburgh-lounge-24-concierge-package/7790166706.html
Save Time...We have the Video Tour in this Ad!!! - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,090 ",Pittsburgh,"103 McKnight Circle, Pittsburgh, PA 15237",40.5488,-80.0474,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-save-timewe-have-the-video/7790166482.html
Spacious 1 Bedroom Across The Road From Ross Park Mall - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,175 ",Pittsburgh,"103 McKnight Circle, Pittsburgh, PA 15237",40.5488,-80.0474,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-spacious-bedroom-across-the/7790166374.html
Great Location Studio Apartment for Rent in the Heart of Dormont - apts/housing for rent - apartment rent - craigslist,Apartment,$650 ,Pittsburgh,"West Liberty, Pittsburgh, PA 15216",40.395533,-80.033383,N/A,1,N/A,monthly,laundry in bldg,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-great-location-studio/7790163546.html
Stainless Steel Appliances...Private Balcony....24 Hour Gym - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,175 ",Pittsburgh,"103 McKnight Circle, Pittsburgh, PA 15237",40.5488,-80.0474,1,1,850,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-stainless-steel/7790166299.html
Cat Friendly...Live in Ross Twp Where All you Need is Close at Hand - apts/housing for rent - apartment rent -...,Apartment,"$1,090 ",Pittsburgh,"103 McKnight Circle, Pittsburgh, PA 15237",40.5488,-80.0474,1,1,850,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-cat-friendlylive-in-ross-twp/7790166133.html
Check Out Our One Bedroom Options!!!! - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,175 ",Pittsburgh,"103 McKnight Circle, Pittsburgh, PA 15237",40.5488,-80.0474,1,1,850,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-check-out-our-one-bedroom/7790165955.html
"Home is our favorite four-letter word, come HOME today! - apts/housing for rent - apartment rent - craigslist",House,"$1,275 ",Pittsburgh,"Bale Drive, Pittsburgh, PA 15235",40.464996,-79.805398,3,1,1200,monthly,w/d hookups,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-home-is-our-favorite-four/7790164823.html
"2/bd, in Pittsburgh PA, Patio/Balcony - apts/housing for rent - apartment rent - craigslist",Apartment,"$2,200 ",Pittsburgh,"625 Stanwix Street, Pittsburgh, PA 15222",40.4477,-79.9933,2,1,925,monthly,w/d in unit,attached garage,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bd-in-pittsburgh-pa-patio/7788997699.html
Beautiful 2 bedroom townhouse ready for YOU! - apts/housing for rent - apartment rent - craigslist,House,$999 ,Oakmont,"Relative Drive, Verona, PA 15147",40.512896,-79.803191,2,1,950,monthly,w/d hookups,off-street parking,https://pittsburgh.craigslist.org/apa/d/oakmont-beautiful-bedroom-townhouse/7790164530.html
BEAUTIFUL 2 BEDROOM HOME NEXT TO THE RIVER - apts/housing for rent - apartment rent - craigslist,Apartment,$850 ,Brackenridge,"83 River Ave, Natrona, PA 15065",40.611901,-79.720799,2,1,N/A,monthly,w/d in unit,off-street parking,https://pittsburgh.craigslist.org/apa/d/brackenridge-beautiful-bedroom-home/7789255241.html
"1 BD, On-Site Maintenance, On-Site Laundry Facility - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,195 ",Pittsburgh,"7 Dorchester Drive, Pittsburgh, PA 15241",40.3323,-80.081,1,1,660,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bd-on-site-maintenance-on/7789560300.html
Waldorf Park Apartments -We have EXACTLY WHAT YOU NEED!!!!!!! - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,099 ",Pittsburgh,"103 McKnight Circle, Pittsburgh, PA 15237",40.5488,-80.0474,1,1,850,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-waldorf-park-apartments-we/7790163008.html
Why Pay for a Gym Membership? A 24 Hour on Site Gym included in Rent ! - apts/housing for rent - apartment rent -...,Apartment,"$1,099 ",Pittsburgh,"103 McKnight Circle, Pittsburgh, PA 15237",40.5488,-80.0474,1,1,850,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-why-pay-for-gym-membership/7790162859.html
Shop Ross Park Mall...24 Hour Gym on Site...What You need is ALL HERE! - apts/housing for rent - apartment rent -...,Apartment,"$1,175 ",Pittsburgh,"103 McKnight Circle, Pittsburgh, PA 15237",40.5488,-80.0474,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-shop-ross-park-mall24-hour/7790162702.html
1 Bedroom- All Utilities Included - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,463 ",Pittsburgh,"1500 Park Ln, Pittsburgh, PA 15275",40.455975,-80.188683,1,1,502,monthly,w/d in unit,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bedroom-all-utilities/7790161974.html
Small🐕‍🦺 Dog Friendly....Available Now - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,285 ",Pittsburgh,"103 McKnight Circle, Pittsburgh, PA 15237",40.5488,-80.0474,2,2,1140,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-small-dog-friendlyavailable/7790161883.html
This is the LAST TOUR U WILL NEED...☎️Call NOW!! - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,090 ",Pittsburgh,"103 McKnight Circle, Pittsburgh, PA 15237",40.5488,-80.0474,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-this-is-the-last-tour-will/7790161644.html
Move Into Your New Home🏠Call ☎️For a Tour TODAY!!!! - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,123 ",Pittsburgh,"103, Pittsburgh, PA 15237",40.5488,-80.0474,1,1,850,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-move-into-your-new-homecall/7790161586.html
You'll love it here at Park Manor! - apts/housing for rent - apartment rent - craigslist,Apartment,$759 ,Pittsburgh,"Park Manor Place, Pittsburgh, PA 15235",40.4598,-79.8224,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-youll-love-it-here-at-park/7790161522.html
