Name,Type,Price,Neighborhood,Address,Latitude,Longitude,Bedrooms,Bathrooms,Sq. Footage,Rent Period,Laundry,Parking,Link to Listing
"Located in Pittsburgh, 2BD 1BA, Free Wi-Fi in Common Areas - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,425",Pittsburgh,"7 Dorchester Drive, Pittsburgh, PA 15241",40.332300,-80.081000,2,1,860,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-located-in-pittsburgh-2bd/7788755091.html
"Leasing Now, Linen Closets, Private Patio - apts/housing for rent - apartment rent - craigslist",Apartment,$734,Pittsburgh,"255 East Ohio Street, Pittsburgh, PA 15212",40.452119,-80.003016,2,1,576,monthly,laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-leasing-now-linen-closets/7791623810.html
Renovated and waiting for a NEW TENANT - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,249",Pittsburgh,"5722 Baum Boulevard, Pittsburgh, PA 15206",40.458568,-79.933273,1,1,N/A,monthly,laundry on site,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-renovated-and-waiting-for/7791623682.html
Shady Side Luxurious 2Bed 2.5Bath - 6111-501 - apts/housing for rent - apartment rent - craigslist,Apartment,"$3,200",Pittsburgh,"Emerson Street, Pittsburgh, PA 15232",40.452968,-79.922473,2,3,N/A,monthly,w/d in unit,attached garage,https://pittsburgh.craigslist.org/apa/d/pittsburgh-shady-side-luxurious-2bed/7791623451.html
Location is the Key🗝️🗝️🗝️ - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,299",Pittsburgh,"5722 Baum Boulevard, Pittsburgh, PA 15206",40.458568,-79.933273,2,1,N/A,monthly,laundry on site,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-location-is-the-key/7791623383.html
"Ideal Location, Clothes Care Center, Fully Equipped Kitchen - apts/housing for rent - apartment rent - craigslist",Apartment,$950,Duquesne,"100 Grant Ave, Duquesne, PA 15110",40.373581,-79.846266,N/A,1,1,monthly,laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/duquesne-ideal-location-clothes-care/7791623297.html
Fall Special...Call Before this is GONE>>>GONE>>>GONE - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,299",Pittsburgh,"5722 Baum Boulevard, Pittsburgh, PA 15206",40.458568,-79.933273,2,1,N/A,monthly,laundry on site,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-fall-specialcall-before-this/7791623170.html
Call☎️Tour😍Apply🖊️Move into Your New Home🏘️ - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,299",Pittsburgh,"5722 Baum Boulevard, Pittsburgh, PA 15206",40.458568,-79.933273,2,1,N/A,monthly,laundry on site,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-calltourapplymove-into-your/7791622629.html
"Laundry Suites, Elevator, Controlled Access - apts/housing for rent - apartment rent - craigslist",Apartment,$959,Carnegie,"1 3rd Ave, Carnegie, PA 15106",40.405333,-80.088281,1,1,557,monthly,laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/carnegie-laundry-suites-elevator/7791622583.html
See 👀 Yourself Living HERE!!!! - apts/housing for rent - apartment rent - craigslist,Apartment,$725,North Versailles,"1345 Walnut St, North Versailles, PA 15137",40.374530,-79.799077,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/north-versailles-see-yourself-living/7791621784.html
"Comfy🥰 and Cozy😍, just Right for YOU! - apts/housing for rent - apartment rent - craigslist",Apartment,$700,North Versailles,"1345 Walnut Street, North Versailles, PA 15137",40.374530,-79.799077,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/north-versailles-comfy-and-cozy-just/7791621683.html
WHAT A DEAL!!! Call For a Tour TODAY!! - apts/housing for rent - apartment rent - craigslist,Apartment,$700,North Versailles,"1345 Walnut Street, North Versailles, PA 15137",40.374530,-79.799077,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/north-versailles-what-deal-call-for/7791621280.html
What a FIND 🧐🥳 Call for your TOUR TODAY ☎️🎉 - apts/housing for rent - apartment rent - craigslist,Apartment,$869,East Mc Keesport,"506 Third Street, North Versailles, PA 15137",40.382530,-79.803265,2,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/east-mc-keesport-what-find-call-for/7791620914.html
Imagine Cooking🍳 in this updated KITCHEN!!!! - apts/housing for rent - apartment rent - craigslist,Apartment,$870,East Mc Keesport,"506 Third St, North Versailles, PA 15137",40.382530,-79.803265,2,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/east-mc-keesport-imagine-cooking-in/7791620680.html
"Open Concept Floorplans, Plank Flooring, Bike Storage - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,772",Pittsburgh,"434 Fifth Ave, Pittsburgh, PA 15219",40.439484,-79.998334,1,1,830,monthly,laundry in bldg,attached garage,https://pittsburgh.craigslist.org/apa/d/pittsburgh-open-concept-floorplans/7791620667.html
🌻 🌞Make This Stunning 2 BR Your New Home🌞🌻 - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,099",South Park,"6150 Library Road, Bethel Park, PA 15102",40.296336,-80.029585,2,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/south-park-make-this-stunning-br-your/7791619934.html
Make This Apartment🏡 Your New Home - apts/housing for rent - apartment rent - craigslist,Apartment,$899,South Park,"7002 Helen Street, Bethel Park, PA 15102",40.293963,-80.029092,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/south-park-make-this-apartment-your-new/7791619842.html
🌻 🌞Make This Stunning 2 BR Your New Home🌞🌻 - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,099",South Park,"6170 Library Road, Bethel Park, PA 15102",40.295812,-80.029564,2,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/south-park-make-this-stunning-br-your/7791619760.html
Great Location...even better Apartment👍👍👍 - apts/housing for rent - apartment rent - craigslist,Apartment,$835,Monaca,"151 Milne Drive, Monaca, PA 15061",40.677893,-80.304278,1,1,N/A,monthly,laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/monaca-great-locationeven-better/7791619637.html
Available For a November MOVE IN - apts/housing for rent - apartment rent - craigslist,Apartment,$835,Monaca,"151 Milne Drive, Monaca, PA 15061",40.677893,-80.304278,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/monaca-available-for-november-move-in/7791619459.html
Pick up the Phone Before this is GONE!GONE!GONE!📞👀😺 - apts/housing for rent - apartment rent - craigslist,Apartment,$835,Monaca,"151 Milne Drive, Monaca, PA 15061",40.677893,-80.304278,1,1,N/A,monthly,laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/monaca-pick-up-the-phone-before-this-is/7791618978.html
Today is the DAY!!! Call to Schedule a TOUR👀 - apts/housing for rent - apartment rent - craigslist,Apartment,$835,Monaca,"151 Milne Drive, Monaca, PA 15061",40.677893,-80.304278,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/monaca-today-is-the-day-call-to/7791618069.html
"Sooo Much Space..Plenty of Closets and Cabinet Storage,,,Call Today - apts/housing for rent - apartment rent -...",Apartment,$999,Monaca,"151 Milne Drive, Monaca, PA 15061",40.677893,-80.304278,2,2,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/monaca-sooo-much-spaceplenty-of-closets/7791617872.html
💲2 Br For THIS Price??? 🤩 Call for your TOUR TODAY ☎️🎉 - apts/housing for rent - apartment rent - craigslist,Apartment,$870,East Mc Keesport,"506 Third St, North Versailles, PA 15137",40.382530,-79.803265,2,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/east-mc-keesport-br-for-this-price-call/7791617565.html
WHAT A DEAL!!! Call For a Tour TODAY!! - apts/housing for rent - apartment rent - craigslist,Apartment,$700,Wilmerding,"1954 Amato Dr, North Versailles, PA 15137",40.363910,-79.775617,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/wilmerding-what-deal-call-for-tour-today/7791617334.html
This CUTE 🥰 and COZY ☺️ apartment is waiting for YOU! CALL TODAY ☎️ - apts/housing for rent - apartment rent -...,Apartment,$699,Wilmerding,"1954 Amato Dr, North Versailles, PA 15137",40.363910,-79.775617,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/wilmerding-this-cute-and-cozy-apartment/7791617112.html
Call Before this Rare Opportunity is Gone📞📞📞 - apts/housing for rent - apartment rent - craigslist,Apartment,$700,Wilmerding,"1954 Amato Dr, North Versailles, PA 15137",40.363910,-79.775617,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/wilmerding-call-before-this-rare/7791616932.html
Don't Let This 1BR With A VIEW 🌊 SLIP AWAY 🌊 - apts/housing for rent - apartment rent - craigslist,Apartment,$699,Wilmerding,"1954 Amato Dr, North Versailles, PA 15137",40.363910,-79.775617,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/wilmerding-dont-let-this-1br-with-view/7791616819.html
Awesome 2 Br😍😌 - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,099",South Park,"6150 Library Road, Bethel Park, PA 15102",40.296336,-80.029585,2,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/south-park-awesome-br/7791616731.html
CALL NOW!! Move in ASAP!!🏃.🏃‍♀️ - apts/housing for rent - apartment rent - craigslist,Apartment,$919,South Park,"6150 Library Road, Bethel Park, PA 15102",40.296336,-80.029585,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/south-park-call-now-move-in-asap/7791616632.html
Great Price for a 2 Bedroom....Very spacious Place Too - apts/housing for rent - apartment rent - craigslist,Apartment,$999,Monaca,"151 Milne Drive, Monaca, PA 15061",40.677893,-80.304278,2,2,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/monaca-great-price-for-2-bedroomvery/7791616398.html
Stunning 1 Bedroom 🌈 - apts/housing for rent - apartment rent - craigslist,Apartment,$899,South Park,"6150 Library Road, Bethel Park, PA 15102",40.296336,-80.029585,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/south-park-stunning-bedroom/7791616389.html
Very Large ROOMS!!! Cat Friendly - apts/housing for rent - apartment rent - craigslist,Apartment,$999,Monaca,"151 Milne Drive, Monaca, PA 15061",40.677893,-80.304278,2,2,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/monaca-very-large-rooms-cat-friendly/7791616309.html
CALL NOW☎.......Don't miss This 🍁🍂🍁Fall Special!!!👀 - apts/housing for rent - apartment rent - craigslist,Apartment,$999,Monaca,"151 Milne Drive, Monaca, PA 15061",40.677893,-80.304278,2,2,1080,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/monaca-call-nowdont-miss-this-fall/7791616228.html
Pick up the Phone☎️ and Call Today - apts/housing for rent - apartment rent - craigslist,Apartment,$999,Monaca,"151 Milne Drive, Monaca, PA 15061",40.677893,-80.304278,2,2,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/monaca-pick-up-the-phone-and-call-today/7791616157.html
SAVE SOME CASH💵SECURITY DEPOSIT ✂️CUT IN Half - apts/housing for rent - apartment rent - craigslist,Apartment,$999,Monaca,"151 Milne Drive, Monaca, PA 15061",40.677893,-80.304278,2,2,1080,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/monaca-save-some-cashsecurity-deposit/7791616056.html
2015 Wendover Street - 1 BR - apts/housing for rent - apartment rent - craigslist,Apartment,$950,Pittsburgh,N/A,40.433765,-79.928844,1,1,N/A,monthly,laundry on site,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-2015-wendover-street-br/7789823453.html
2015 Wendover Street - 1 BR - apts/housing for rent - apartment rent - craigslist,Apartment,$900,Pittsburgh,N/A,40.433765,-79.928844,1,1,N/A,monthly,laundry on site,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-2015-wendover-street-br/7789822880.html
2015 Wendover Street - 1 BR - apts/housing for rent - apartment rent - craigslist,Apartment,$950,Pittsburgh,N/A,40.433765,-79.928844,1,1,N/A,monthly,laundry on site,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-2015-wendover-street-br/7787839625.html
"Community Room, On-Site Maintenance, 3BD 2BA - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,372",Hunker,"117 Huntingdon Village Dr, Hunker, PA 15639",40.189994,-79.599803,3,2,1246,monthly,laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/hunker-community-room-on-site/7791615499.html
1 BEDROOM AVAILABLE - apts/housing for rent - apartment rent - craigslist,Apartment,$950,N/A,N/A,40.418380,-79.923297,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/bedroom-available/7788138424.html
1 BEDROOM AVAILABLE - apts/housing for rent - apartment rent - craigslist,Apartment,$875,N/A,N/A,40.418380,-79.923297,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/bedroom-available/7787839310.html
3 Bedroom Units Are Available - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,975",Pittsburgh,"309 McKee Place, Pittsburgh, PA 15213",40.449405,-79.882451,3,1,N/A,monthly,laundry in bldg,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bedroom-units-are-available/7785796555.html
Beautiful 3br/2ba house in Squirrel Hill- Available NOW - apts/housing for rent - apartment rent - craigslist,Apartment,"$2,100",Pittsburgh,N/A,40.430800,-79.920500,3,2,N/A,monthly,laundry on site,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-beautiful-3br-2ba-house-in/7789998976.html
Large 2br in Squirrel Hill- Available Oct 15th - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,210",Pittsburgh,N/A,40.430800,-79.920500,2,1,N/A,monthly,laundry on site,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-large-2br-in-squirrel-hill/7790001071.html
Adorable studio- Wightman St in Squirrel Hill-Available NOW - apts/housing for rent - apartment rent - craigslist,Apartment,$880,Pittsburgh,N/A,40.430800,-79.920500,N/A,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-adorable-studio-wightman-st/7789999496.html
All Utilities Included- Studio Apartment - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,395",Pittsburgh,"1500 Park Ln, Pittsburgh, PA 15275",40.455975,-80.188683,N/A,1,502,monthly,w/d in unit,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-all-utilities-included/7787557826.html
"Contact us Today, High Speed Internet Connection, Laundry on Site - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,044",Duquesne,"100 Grant Ave, Duquesne, PA 15110",40.373581,-79.846266,1,1,1,monthly,laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/duquesne-contact-us-today-high-speed/7791610130.html
"Move In Now, Laundry on Site , Air Conditioning - apts/housing for rent - apartment rent - craigslist",Apartment,$950,Duquesne,"100 Grant Ave, Duquesne, PA 15110",40.373581,-79.846266,N/A,1,1,monthly,laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/duquesne-move-in-now-laundry-on-site/7791609819.html
Mt. Oliver Home - 3 Bedrooms w/2-Car Garage - apts/housing for rent - apartment rent - craigslist,House,"$1,195",Pittsburgh,N/A,40.413754,-79.983982,3,2,1754,monthly,w/d hookups,attached garage,https://pittsburgh.craigslist.org/apa/d/pittsburgh-mt-oliver-home-bedrooms-2/7787035072.html
"See It Today, Move In This Weekend! - apts/housing for rent - apartment rent - craigslist",Apartment,$875,Strabane,"220 Hutchinson Ave, Canonsburg, PA 15317",40.259526,-80.194339,2,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/strabane-see-it-today-move-in-this/7791567774.html
Mt. Oliver Home - 5 Bedrooms w/Off-Street Parking - apts/housing for rent - apartment rent - craigslist,House,"$1,495",Pittsburgh,N/A,40.413754,-79.983982,5,2,2300,monthly,w/d hookups,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-mt-oliver-home-bedrooms-off/7784086825.html
Close to major transit and buslines! Great location for commuters - apts/housing for rent - apartment rent - craigslist,Apartment,$632,Indiana,"1935 Merry Pl, Indiana, PA 15701",40.612489,-79.180604,2,2,740,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/indiana-close-to-major-transit-and/7791607687.html
Just minutes from campus! - apts/housing for rent - apartment rent - craigslist,Apartment,$638,Indiana,"1935 Merry Pl, Indiana, PA 15701",40.612489,-79.180604,2,1,775,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/indiana-just-minutes-from-campus/7791607566.html
spacious three bedroom home for rent - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,200",Pittsburgh,N/A,40.483700,-79.738100,3,2,1577,monthly,laundry in bldg,attached garage,https://pittsburgh.craigslist.org/apa/d/pittsburgh-spacious-three-bedroom-home/7786006098.html
"New Kensigton Location, Close to Public Transportation, Available Now - apts/housing for rent - apartment rent -...",Apartment,$809,New Kensington,"700 4th Ave, New Kensington, PA 15068",40.562770,-79.765346,1,1,550,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/new-kensington-new-kensigton-location/7791593455.html
"1 BD, Clubhouse, Balcony - apts/housing for rent - apartment rent - craigslist",Apartment,$959,Carnegie,"1 3rd Ave, Carnegie, PA 15106",40.405333,-80.088281,1,1,557,monthly,laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/carnegie-bd-clubhouse-balcony/7791601861.html
2 Bedroom Pano - apts/housing for rent - apartment rent - craigslist,Apartment,"$2,075",Pittsburgh,"625 Stanwix Street, Pittsburgh, PA 15222",40.447700,-79.993300,2,1,925,monthly,w/d in unit,attached garage,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bedroom-pano/7789817216.html
"Stylish Kitchens, Recessed Lighting, Lounge - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,976",Pittsburgh,"434 Fifth Ave, Pittsburgh, PA 15219",40.439484,-79.998334,1,1,977,monthly,laundry in bldg,attached garage,https://pittsburgh.craigslist.org/apa/d/pittsburgh-stylish-kitchens-recessed/7790445920.html
Work Space/ Art Studio - apts/housing for rent - apartment rent - craigslist,Apartment,$1,Allison Park,N/A,40.570000,-79.966500,N/A,1,N/A,monthly,no laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/allison-park-work-space-art-studio/7784173881.html
👑 Your New Place 👑 - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,099",South Park,"6150 Library Road, Bethel Park, PA 15102",40.296336,-80.029585,2,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/south-park-your-new-place/7791600626.html
Avail 11/1 - 2BR Gr8 loc in SqHill Nr buslines! Close 2 UPMC/Pitt/CMU - apts/housing for rent - apartment rent -...,Apartment,"$1,600",Pittsburgh,"Northumberland, Pittsburgh, PA 15217",40.442468,-79.917073,2,1,1075,monthly,w/d hookups,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-avail-br-gr8-loc-in-sqhill/7784114349.html
Move in 1/2! 2BR w sunroom Nr Bkry Sq! Buslines 2 Pitt/UPMC/CMU! - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,450",Pittsburgh,"Hastings, Pittsburgh, PA 15206",40.454268,-79.913273,2,1,1100,monthly,w/d hookups,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-move-in-2-2br-sunroom-nr/7790197682.html
Move in 12/1! 1BR on buslines 2 CMU/Pitt/Chatham/UPMC! Gr8 Loc! - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,016",Pittsburgh,"Covode, Pittsburgh, PA 15217",40.431869,-79.927273,1,1,400,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-move-in-br-on-buslines-cmu/7788456204.html
"Pets Allowed, 24-Hour Availability, Patio/Balcony - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,467",Pittsburgh,"401 Abbeyville Rd, Pittsburgh, PA 15228",40.350699,-80.048058,2,2,980,monthly,no laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-pets-allowed-24-hour/7791595667.html
Want it? Make it Yours! - apts/housing for rent - apartment rent - craigslist,Apartment,$899,South Park,"7002 Helen Street, Bethel Park, PA 15102",40.293963,-80.029092,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/south-park-want-it-make-it-yours/7791593926.html
Sophisticated 2 BR 💙 🤍 ☎️ Call Today - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,099",South Park,"6150 Library Road, Bethel Park, PA 15102",40.296336,-80.029585,2,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/south-park-sophisticated-br-call-today/7791593808.html
📍You NEED to be HERE📍 - apts/housing for rent - apartment rent - craigslist,Apartment,$899,South Park,"6150 Library Road, Bethel Park, PA 15102",40.296336,-80.029585,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/south-park-you-need-to-be-here/7791593205.html
"Game Room, Lounge, Music Room - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,621",Pittsburgh,"434 Fifth Ave, Pittsburgh, PA 15219",40.439484,-79.998334,N/A,1,549,monthly,laundry in bldg,attached garage,https://pittsburgh.craigslist.org/apa/d/pittsburgh-game-room-lounge-music-room/7791592522.html
🎰Jackpot! Awesome 1 Bedroom in Bethel!🎰 - apts/housing for rent - apartment rent - craigslist,Apartment,$849,South Park,"7002 Helen Street, Bethel Park, PA 15102",40.293963,-80.029092,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/south-park-jackpot-awesome-bedroom-in/7791591928.html
"2 Bed 2 Bath, Centrally Located in Moon Township - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,565",Coraopolis,"916 Beaver Grade Road, Moon Township, PA 15108",40.500000,-80.199600,2,2,1050,monthly,w/d in unit,carport,https://pittsburgh.craigslist.org/apa/d/coraopolis-bed-bath-centrally-located/7788861170.html
"1bd 1ba, Refrigerator, Clubhouse - apts/housing for rent - apartment rent - craigslist",Apartment,$993,Bridgeville,"479 Bank St Ext, Bridgeville, PA 15017",40.357388,-80.111871,1,1,663,monthly,laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/bridgeville-1bd-1ba-refrigerator/7791587094.html
DORMONT ⭕️ FALL SPECIAL close to bus and shops - apts/housing for rent - apartment rent - craigslist,Apartment,$875,Pittsburgh,"Arkansas Ave, Dormont, PA 15216",40.391069,-80.029675,1,1,N/A,monthly,laundry in bldg,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-dormont-fall-special-close/7785974195.html
1B/1B - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,195",Pittsburgh,"7 Dorchester Drive, Pittsburgh, PA 15241",40.332300,-80.081000,1,1,660,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-1b-1b/7791584795.html
"Lease Takeover - 1bd/1bath, parking, in-unit laundry - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,321",Pittsburgh,N/A,40.467300,-79.924800,1,1,800,monthly,w/d in unit,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-lease-takeover-1bd-1bath/7791584756.html
"Beautiful Entry Level Apartment, Great Neighborhood! - apts/housing for rent - apartment rent - craigslist",Apartment,$900,Washington,"426 East Wheeling Street, Washington, PA 15301",40.169413,-80.234506,1,1,743,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/washington-beautiful-entry-level/7791563866.html
City View 2 1 Bedroom - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,520",Pittsburgh,"625 Stanwix Street, Pittsburgh, PA 15222",40.447700,-79.993300,1,1,620,monthly,w/d in unit,attached garage,https://pittsburgh.craigslist.org/apa/d/pittsburgh-city-view-1-bedroom/7789822540.html
We welcome your furry friends! Pet Friendly! 2 Bd / 1 Ba / 700 SqFt - apts/housing for rent - apartment rent -...,Apartment,$906,Indiana,"1935 Merry Pl, Indiana, PA 15701",40.612489,-79.180604,2,1,700,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/indiana-we-welcome-your-furry-friends/7787263396.html
Comfortable 1 BD 1 BA for rent in quiet Indiana community - apts/housing for rent - apartment rent - craigslist,Apartment,$654,Indiana,"1935 Merry Pl, Indiana, PA 15701",40.612489,-79.180604,1,1,500,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/indiana-comfortable-bd-ba-for-rent-in/7791579138.html
"Internet Access: High-Speed, Pets Allowed, Private Balcony - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,259",Pittsburgh,"401 Abbeyville Rd, Pittsburgh, PA 15228",40.350699,-80.048058,1,1,780,monthly,no laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-internet-access-high-speed/7790426148.html
"Call us today! Amazing deal on this 830 sqft 2 bed, 1 bath! - apts/housing for rent - apartment rent - craigslist",Apartment,$625,Indiana,"1935 Merry Pl, Indiana, PA 15701",40.612489,-79.180604,2,1,830,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/indiana-call-us-today-amazing-deal-on/7791578672.html
1 Bedroom Shadyside - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,050",Pittsburgh,"200 Stratford Avenue, Pittsburgh, PA 15206",40.400100,-80.016100,1,1,533,monthly,laundry in bldg,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bedroom-shadyside/7788189813.html
Duplex - apts/housing for rent - apartment rent - craigslist,Apartment,$825,Charleroi,N/A,40.140400,-79.920000,2,1,N/A,monthly,w/d in unit,street parking,https://pittsburgh.craigslist.org/apa/d/charleroi-duplex/7784302222.html
2 Bed - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,425",Pittsburgh,"7 Dorchester Drive, Pittsburgh, PA 15241",40.332300,-80.081000,2,1,860,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bed/7789855095.html
Pet Friendly! See It Today! 🐾 - apts/housing for rent - apartment rent - craigslist,Apartment,$965,Washington,"West Chestnut Street, Washington, PA 15301",40.171655,-80.251206,2,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/washington-pet-friendly-see-it-today/7791566388.html
2 bed 1 bath JUST RENOVATED - apts/housing for rent - apartment rent - craigslist,Apartment,$975,Grapeville,"104 MaGee Ave, Jeannette, PA 15644",40.326539,-79.614746,2,1,N/A,monthly,w/d in unit,street parking,https://pittsburgh.craigslist.org/apa/d/grapeville-bed-bath-just-renovated/7791572513.html
"Ready to make a move? Our 1 BR, 580 Sq Ft is calling. - apts/housing for rent - apartment rent - craigslist",Apartment,$590,Indiana,"1935 Merry Pl, Indiana, PA 15701",40.612489,-79.180604,1,1,580,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/indiana-ready-to-make-move-our-br-580/7791572105.html
